ì˙ït,éûçè,ãCâ∑(Åé),ïóå¸(ìx:0Å`359),ïóë¨(m/s),ç~êÖó (mm),êœê·ê[(cm),ëOÇPéûä‘ç~ê·ó (cm)
2019-9-6,23:20,20.6,308,0.4,0,Å~,Å~
2019-9-6,23:30,20.7,318,0.4,0,Å~,Å~
2019-9-6,23:40,20.7,334,0.4,0,Å~,Å~
2019-9-6,23:50,20.7,316,0.4,0,Å~,Å~
2019-9-7,0:00,20.7,322,0.3,0,Å~,Å~
2019-9-7,0:10,20.7,295,0.3,0,Å~,Å~
2019-9-7,0:20,20.8,300,0.3,0,Å~,Å~
2019-9-7,0:30,20.9,352,0.4,0,Å~,Å~
2019-9-7,0:40,20.9,311,0.2,0,Å~,Å~
2019-9-7,0:50,21,330,0.3,0,Å~,Å~
2019-9-7,1:00,21,306,0.3,0,Å~,Å~
2019-9-7,1:10,21,303,0.3,0,Å~,Å~
2019-9-7,1:20,20.9,315,0.2,0,Å~,Å~
2019-9-7,1:30,21,290,0.2,0,Å~,Å~
2019-9-7,1:40,21.1,311,0.2,0,Å~,Å~
2019-9-7,1:50,21.2,311,0.2,0,Å~,Å~
2019-9-7,2:00,21.3,317,0.3,0,Å~,Å~
2019-9-7,2:10,21.3,335,0.4,0,Å~,Å~
2019-9-7,2:20,21.3,300,0.3,0,Å~,Å~
2019-9-7,2:30,21.4,341,0.4,0,Å~,Å~
2019-9-7,2:40,21.3,290,0.3,0,Å~,Å~
2019-9-7,2:50,21.3,297,0.2,0,Å~,Å~
2019-9-7,3:00,21.5,299,0.2,0,Å~,Å~
2019-9-7,3:10,21.4,297,0.2,0,Å~,Å~
2019-9-7,3:20,21.5,305,0.3,0,Å~,Å~
2019-9-7,3:30,21.6,294,0.2,0,Å~,Å~
2019-9-7,3:40,21.5,300,0.3,0,Å~,Å~
2019-9-7,3:50,21.5,330,0.4,0.5,Å~,Å~
2019-9-7,4:00,21.5,0,0.5,0,Å~,Å~
2019-9-7,4:10,21.6,334,0.5,0,Å~,Å~
2019-9-7,4:20,21.5,350,0.5,0,Å~,Å~
2019-9-7,4:30,21.5,331,0.3,1.5,Å~,Å~
2019-9-7,4:40,21.5,287,0.3,0,Å~,Å~
2019-9-7,4:50,21.6,320,0.4,0.5,Å~,Å~
2019-9-7,5:00,21.4,292,0.3,0,Å~,Å~
2019-9-7,5:10,21.4,284,0.3,0,Å~,Å~
2019-9-7,5:20,21.4,283,0.1,0,Å~,Å~
2019-9-7,5:30,21.4,285,0.3,0,Å~,Å~
2019-9-7,5:40,21.4,303,0.2,0,Å~,Å~
2019-9-7,5:50,21.4,294,0.2,0,Å~,Å~
2019-9-7,6:00,21.4,340,0.4,0,Å~,Å~
2019-9-7,6:10,21.5,335,0.3,0,Å~,Å~
2019-9-7,6:20,21.5,308,0.3,0,Å~,Å~
2019-9-7,6:30,21.5,2,0.4,0,Å~,Å~
2019-9-7,6:40,21.5,352,0.2,0,Å~,Å~
2019-9-7,6:50,21.7,351,0.3,0,Å~,Å~
2019-9-7,7:00,21.9,351,0.3,0,Å~,Å~
2019-9-7,7:10,22.1,348,0.3,0,Å~,Å~
2019-9-7,7:20,22.3,2,0.3,0,Å~,Å~
2019-9-7,7:30,22.5,341,0.4,0,Å~,Å~
2019-9-7,7:40,22.6,343,0.3,0,Å~,Å~
2019-9-7,7:50,23,335,0.2,0,Å~,Å~
2019-9-7,8:00,23.3,0,0.2,0,Å~,Å~
2019-9-7,8:10,23.4,344,0.1,0,Å~,Å~
2019-9-7,8:20,23.4,313,0.2,0,Å~,Å~
2019-9-7,8:30,23.3,293,0.2,0,Å~,Å~
2019-9-7,8:40,23.5,289,0.1,0,Å~,Å~
2019-9-7,8:50,23.3,270,0.2,0,Å~,Å~
2019-9-7,9:00,23.5,280,0.2,0,Å~,Å~
2019-9-7,9:10,23.4,274,0.2,0,Å~,Å~
2019-9-7,9:20,23.6,293,0.3,0,Å~,Å~
2019-9-7,9:30,23.8,299,0.2,0,Å~,Å~
2019-9-7,9:40,23.9,299,0.2,0,Å~,Å~
2019-9-7,9:50,23.8,296,0.2,0,Å~,Å~
2019-9-7,10:00,24,288,0.3,0,Å~,Å~
2019-9-7,10:10,24.1,282,0.3,0,Å~,Å~
2019-9-7,10:20,24.5,303,0.4,0,Å~,Å~
2019-9-7,10:30,24.8,306,0.4,0,Å~,Å~
2019-9-7,10:40,25.3,334,0.4,0,Å~,Å~
2019-9-7,10:50,25,289,0.4,0,Å~,Å~
2019-9-7,11:00,25.3,289,0.4,0,Å~,Å~
2019-9-7,11:10,25.3,290,0.3,0,Å~,Å~
2019-9-7,11:20,24.8,276,0.4,0,Å~,Å~
2019-9-7,11:30,24.1,270,0.4,0,Å~,Å~
2019-9-7,11:40,24,306,0.5,0,Å~,Å~
2019-9-7,11:50,24.2,301,0.5,0,Å~,Å~
2019-9-7,12:00,24.7,289,0.3,0,Å~,Å~
2019-9-7,12:10,24.4,278,0.4,0,Å~,Å~
2019-9-7,12:20,24.1,290,0.3,0,Å~,Å~
2019-9-7,12:30,24.1,306,0.4,0,Å~,Å~
2019-9-7,12:40,24.1,313,0.5,0,Å~,Å~
2019-9-7,12:50,24.2,328,0.5,0,Å~,Å~
2019-9-7,13:00,24.7,323,0.5,0,Å~,Å~
2019-9-7,13:10,24.6,331,0.5,0,Å~,Å~
2019-9-7,13:20,25.2,333,0.5,0,Å~,Å~
2019-9-7,13:30,25.1,329,0.4,0,Å~,Å~
2019-9-7,13:40,25.2,343,0.5,0,Å~,Å~
2019-9-7,13:50,24.8,334,0.4,0,Å~,Å~
2019-9-7,14:00,25.1,323,0.4,0,Å~,Å~
2019-9-7,14:10,24.7,297,0.4,0,Å~,Å~
2019-9-7,14:20,24.9,293,0.3,0,Å~,Å~
2019-9-7,14:30,25,285,0.3,0,Å~,Å~
2019-9-7,14:40,24.9,293,0.2,0,Å~,Å~
2019-9-7,14:50,24.8,297,0.3,0,Å~,Å~
2019-9-7,15:00,24.5,291,0.5,0,Å~,Å~
2019-9-7,15:10,24.3,298,0.5,0,Å~,Å~
2019-9-7,15:20,23.9,290,0.3,0,Å~,Å~
2019-9-7,15:30,23.8,309,0.4,0,Å~,Å~
2019-9-7,15:40,23.5,315,0.3,0,Å~,Å~
2019-9-7,15:50,23.2,287,0.4,0,Å~,Å~
2019-9-7,16:00,23.1,351,0.6,0,Å~,Å~
2019-9-7,16:10,23.1,320,0.4,0,Å~,Å~
2019-9-7,16:20,23,295,0.4,0,Å~,Å~
2019-9-7,16:30,22.8,297,0.4,0,Å~,Å~
2019-9-7,16:40,22.9,296,0.4,0,Å~,Å~
2019-9-7,16:50,22.8,327,0.4,0,Å~,Å~
2019-9-7,17:00,22.7,292,0.4,0,Å~,Å~
2019-9-7,17:10,22.6,300,0.3,0,Å~,Å~
2019-9-7,17:20,22.5,290,0.3,0,Å~,Å~
2019-9-7,17:30,22.6,303,0.4,0,Å~,Å~
2019-9-7,17:40,22.5,312,0.4,0,Å~,Å~
2019-9-7,17:50,22.5,355,0.4,0,Å~,Å~
2019-9-7,18:00,22.4,344,0.3,0,Å~,Å~
2019-9-7,18:10,22.2,302,0.2,0,Å~,Å~
2019-9-7,18:20,22.1,292,0.3,0,Å~,Å~
2019-9-7,18:30,22,296,0.2,0,Å~,Å~
2019-9-7,18:40,22.1,291,0.3,0,Å~,Å~
2019-9-7,18:50,22.1,339,0.3,0,Å~,Å~
2019-9-7,19:00,22,348,0.4,0,Å~,Å~
2019-9-7,19:10,22.1,321,0.3,0,Å~,Å~
2019-9-7,19:20,21.9,306,0.3,0,Å~,Å~
2019-9-7,19:30,22,315,0.2,0,Å~,Å~
2019-9-7,19:40,22,302,0.2,0,Å~,Å~
2019-9-7,19:50,22,353,0.3,0,Å~,Å~
2019-9-7,20:00,21.9,351,0.4,0,Å~,Å~
2019-9-7,20:10,21.9,2,0.4,0,Å~,Å~
2019-9-7,20:20,21.9,348,0.3,0,Å~,Å~
2019-9-7,20:30,21.8,319,0.1,0,Å~,Å~
2019-9-7,20:40,21.6,299,0.1,0,Å~,Å~
2019-9-7,20:50,21.5,320,0.2,0,Å~,Å~
2019-9-7,21:00,21.6,320,0.2,0,Å~,Å~
2019-9-7,21:10,21.5,320,0.2,0,Å~,Å~
2019-9-7,21:20,21.4,320,0.2,0,Å~,Å~
2019-9-7,21:30,21.3,309,0.2,0,Å~,Å~
2019-9-7,21:40,21.2,298,0.3,0,Å~,Å~
2019-9-7,21:50,21.1,322,0.2,0,Å~,Å~
2019-9-7,22:00,21.1,296,0.3,0,Å~,Å~
2019-9-7,22:10,21.1,294,0.2,0,Å~,Å~
2019-9-7,22:20,21.1,300,0.3,0,Å~,Å~
2019-9-7,22:30,21.2,339,0.3,0,Å~,Å~
2019-9-7,22:40,21.2,306,0.3,0,Å~,Å~
2019-9-7,22:50,21.1,291,0.3,0,Å~,Å~
2019-9-7,23:00,21.2,293,0.3,0,Å~,Å~
2019-9-7,23:10,21,290,0.2,0,Å~,Å~
2019-9-7,23:20,21,311,0.2,0,Å~,Å~
2019-9-7,23:30,21,276,0.3,0,Å~,Å~
2019-9-7,23:40,21,300,0.2,0,Å~,Å~
2019-9-7,23:50,21,299,0.3,0,Å~,Å~
2019-9-8,0:00,21.1,304,0.3,0,Å~,Å~
2019-9-8,0:10,21,292,0.1,0,Å~,Å~
2019-9-8,0:20,21,294,0.2,0,Å~,Å~
2019-9-8,0:30,21,286,0.3,0,Å~,Å~
2019-9-8,0:40,21,296,0.2,0,Å~,Å~
2019-9-8,0:50,21.1,315,0.4,0,Å~,Å~
2019-9-8,1:00,21.1,291,0.3,0,Å~,Å~
2019-9-8,1:10,21.2,306,0.3,0,Å~,Å~
2019-9-8,1:20,21.2,328,0.3,0,Å~,Å~
2019-9-8,1:30,21.1,284,0.3,0,Å~,Å~
2019-9-8,1:40,21.1,295,0.4,0,Å~,Å~
2019-9-8,1:50,21.2,288,0.4,0,Å~,Å~
2019-9-8,2:00,21.1,284,0.3,0,Å~,Å~
2019-9-8,2:10,21.1,288,0.4,0,Å~,Å~
2019-9-8,2:20,21.1,299,0.4,0,Å~,Å~
2019-9-8,2:30,21.1,300,0.4,0,Å~,Å~
2019-9-8,2:40,21.1,289,0.4,0,Å~,Å~
2019-9-8,2:50,21.1,290,0.5,0,Å~,Å~
2019-9-8,3:00,21.1,306,0.4,0,Å~,Å~
2019-9-8,3:10,21.1,313,0.4,0,Å~,Å~
2019-9-8,3:20,21.1,321,0.4,0,Å~,Å~
2019-9-8,3:30,21,321,0.5,0,Å~,Å~
2019-9-8,3:40,21,330,0.6,0,Å~,Å~
2019-9-8,3:50,21,299,0.4,0,Å~,Å~
2019-9-8,4:00,21,290,0.4,0,Å~,Å~
2019-9-8,4:10,21,292,0.4,0,Å~,Å~
2019-9-8,4:20,21,286,0.3,0,Å~,Å~
2019-9-8,4:30,21,289,0.4,0,Å~,Å~
2019-9-8,4:40,21,287,0.3,0,Å~,Å~
2019-9-8,4:50,21,288,0.4,0,Å~,Å~
2019-9-8,5:00,21,294,0.3,0,Å~,Å~
2019-9-8,5:10,21,283,0.3,0,Å~,Å~
2019-9-8,5:20,21,298,0.3,0,Å~,Å~
2019-9-8,5:30,21,307,0.4,0,Å~,Å~
2019-9-8,5:40,21,289,0.4,0,Å~,Å~
2019-9-8,5:50,21.1,289,0.4,0,Å~,Å~
2019-9-8,6:00,21.2,299,0.3,0,Å~,Å~
2019-9-8,6:10,21.3,321,0.5,0,Å~,Å~
2019-9-8,6:20,21.4,324,0.5,0,Å~,Å~
2019-9-8,6:30,21.5,309,0.4,0,Å~,Å~
2019-9-8,6:40,21.7,353,0.6,0,Å~,Å~
2019-9-8,6:50,21.8,313,0.3,0,Å~,Å~
2019-9-8,7:00,22,291,0.4,0,Å~,Å~
2019-9-8,7:10,22.2,290,0.4,0,Å~,Å~
2019-9-8,7:20,22.5,288,0.3,0,Å~,Å~
2019-9-8,7:30,22.7,308,0.4,0,Å~,Å~
2019-9-8,7:40,22.8,309,0.4,0,Å~,Å~
2019-9-8,7:50,23.2,357,0.5,0,Å~,Å~
2019-9-8,8:00,23.2,332,0.4,0,Å~,Å~
2019-9-8,8:10,24,293,0.3,0,Å~,Å~
2019-9-8,8:20,24.6,292,0.4,0,Å~,Å~
2019-9-8,8:30,24.9,307,0.6,0,Å~,Å~
2019-9-8,8:40,24.7,306,0.5,0,Å~,Å~
2019-9-8,8:50,24.2,305,0.5,0,Å~,Å~
2019-9-8,9:00,24.1,320,0.6,0,Å~,Å~
2019-9-8,9:10,24.2,294,0.5,0,Å~,Å~
2019-9-8,9:20,24.9,293,0.5,0,Å~,Å~
2019-9-8,9:30,24.5,280,0.5,0,Å~,Å~
2019-9-8,9:40,24.9,278,0.5,0,Å~,Å~
2019-9-8,9:50,25.9,276,0.4,0,Å~,Å~
2019-9-8,10:00,26.7,283,0.5,0,Å~,Å~
2019-9-8,10:10,26.7,324,0.7,0,Å~,Å~
2019-9-8,10:20,26.4,337,0.8,0,Å~,Å~
2019-9-8,10:30,26.5,348,1,0,Å~,Å~
2019-9-8,10:40,26.9,351,0.8,0,Å~,Å~
2019-9-8,10:50,26.9,347,0.8,0,Å~,Å~
2019-9-8,11:00,26.8,350,0.8,0,Å~,Å~
2019-9-8,11:10,27,342,0.8,0,Å~,Å~
2019-9-8,11:20,26.9,352,0.8,0,Å~,Å~
2019-9-8,11:30,27,352,0.7,0,Å~,Å~
2019-9-8,11:40,27.1,0,0.7,0,Å~,Å~
2019-9-8,11:50,26.9,353,0.8,0,Å~,Å~
2019-9-8,12:00,26.7,346,0.9,0,Å~,Å~
2019-9-8,12:10,27.1,358,0.9,0,Å~,Å~
2019-9-8,12:20,27.5,359,0.7,0,Å~,Å~
2019-9-8,12:30,27.4,353,0.8,0,Å~,Å~
2019-9-8,12:40,27.1,318,0.7,0,Å~,Å~
2019-9-8,12:50,27.3,288,0.6,0,Å~,Å~
2019-9-8,13:00,27.7,347,0.6,0,Å~,Å~
2019-9-8,13:10,27.8,312,0.6,0,Å~,Å~
2019-9-8,13:20,27.7,316,0.5,0,Å~,Å~
2019-9-8,13:30,27.6,302,0.5,0,Å~,Å~
2019-9-8,13:40,27.4,306,0.6,0,Å~,Å~
2019-9-8,13:50,27.5,286,0.5,0,Å~,Å~
2019-9-8,14:00,26.9,303,0.6,0,Å~,Å~
2019-9-8,14:10,26.6,303,0.5,0,Å~,Å~
2019-9-8,14:20,26.3,296,0.6,0,Å~,Å~
2019-9-8,14:30,26.3,311,0.7,0,Å~,Å~
2019-9-8,14:40,26.3,338,0.7,0,Å~,Å~
2019-9-8,14:50,26.2,358,0.9,0,Å~,Å~
2019-9-8,15:00,26.3,355,0.8,0,Å~,Å~
2019-9-8,15:10,25.9,347,0.9,0,Å~,Å~
2019-9-8,15:20,26,337,0.7,0,Å~,Å~
2019-9-8,15:30,25.4,307,0.6,0,Å~,Å~
2019-9-8,15:40,25.2,289,0.5,0,Å~,Å~
2019-9-8,15:50,24.8,279,0.5,0,Å~,Å~
2019-9-8,16:00,25,279,0.5,0,Å~,Å~
2019-9-8,16:10,25.4,282,0.2,0,Å~,Å~
2019-9-8,16:20,25.1,268,0.3,0,Å~,Å~
2019-9-8,16:30,25,265,0.3,0,Å~,Å~
2019-9-8,16:40,24.8,270,0.3,0,Å~,Å~
2019-9-8,16:50,24.7,256,0.4,0,Å~,Å~
2019-9-8,17:00,24.3,274,0.4,0,Å~,Å~
2019-9-8,17:10,23.9,277,0.4,0,Å~,Å~
2019-9-8,17:20,23.9,274,0.4,0,Å~,Å~
2019-9-8,17:30,23.9,285,0.3,0,Å~,Å~
2019-9-8,17:40,23.8,272,0.4,0,Å~,Å~
2019-9-8,17:50,23.7,289,0.3,0,Å~,Å~
2019-9-8,18:00,23.5,279,0.3,0,Å~,Å~
2019-9-8,18:10,23.3,269,0.3,0,Å~,Å~
2019-9-8,18:20,23.1,284,0.1,0,Å~,Å~
2019-9-8,18:30,23,256,0.2,0,Å~,Å~
2019-9-8,18:40,23.1,262,0.2,0,Å~,Å~
2019-9-8,18:50,23,329,0.4,0,Å~,Å~
2019-9-8,19:00,22.8,350,0.6,0,Å~,Å~
2019-9-8,19:10,22.6,355,0.9,0,Å~,Å~
2019-9-8,19:20,22.5,359,0.9,0,Å~,Å~
2019-9-8,19:30,22.5,355,0.9,0,Å~,Å~
2019-9-8,19:40,22.4,0,1,0,Å~,Å~
2019-9-8,19:50,22.4,354,0.7,0,Å~,Å~
2019-9-8,20:00,22.4,355,0.9,0,Å~,Å~
2019-9-8,20:10,22.3,354,0.7,0,Å~,Å~
2019-9-8,20:20,22.2,350,0.8,0,Å~,Å~
2019-9-8,20:30,22.2,357,0.9,0,Å~,Å~
2019-9-8,20:40,22.2,1,0.9,0,Å~,Å~
2019-9-8,20:50,22.2,351,0.6,0,Å~,Å~
2019-9-8,21:00,22.3,354,0.7,0,Å~,Å~
2019-9-8,21:10,22.3,328,0.6,0,Å~,Å~
2019-9-8,21:20,22.3,337,0.5,0,Å~,Å~
2019-9-8,21:30,22.4,331,0.7,0,Å~,Å~
2019-9-8,21:40,22.3,322,0.6,0,Å~,Å~
2019-9-8,21:50,22.2,317,0.6,0,Å~,Å~
2019-9-8,22:00,22.3,337,0.6,0,Å~,Å~
2019-9-8,22:10,22.2,340,0.5,0,Å~,Å~
2019-9-8,22:20,22.2,327,0.6,0,Å~,Å~
2019-9-8,22:30,22.3,315,0.6,0,Å~,Å~
2019-9-8,22:40,22.3,314,0.6,0,Å~,Å~
2019-9-8,22:50,22.2,295,0.7,0,Å~,Å~
2019-9-8,23:00,22.1,295,0.5,0,Å~,Å~
2019-9-8,23:10,22.1,289,0.4,0,Å~,Å~
2019-9-8,23:20,22.1,293,0.6,0,Å~,Å~
2019-9-8,23:30,22,290,0.6,0,Å~,Å~
2019-9-8,23:40,22,291,0.6,0,Å~,Å~
2019-9-8,23:50,22,295,0.5,0,Å~,Å~
2019-9-9,0:00,22,316,0.5,0,Å~,Å~
2019-9-9,0:10,22,340,0.5,0,Å~,Å~
2019-9-9,0:20,22.1,296,0.4,0,Å~,Å~
2019-9-9,0:30,22.2,317,0.3,0,Å~,Å~
2019-9-9,0:40,22.1,352,0.7,0,Å~,Å~
2019-9-9,0:50,22.1,2,0.7,0,Å~,Å~
2019-9-9,1:00,22.1,344,0.8,0,Å~,Å~
2019-9-9,1:10,22.1,328,0.7,0,Å~,Å~
2019-9-9,1:20,22,324,0.6,0,Å~,Å~
2019-9-9,1:30,22,308,0.6,0,Å~,Å~
2019-9-9,1:40,22.1,293,0.5,0,Å~,Å~
2019-9-9,1:50,22,291,0.5,0,Å~,Å~
2019-9-9,2:00,22,294,0.4,0,Å~,Å~
2019-9-9,2:10,22,297,0.5,0,Å~,Å~
2019-9-9,2:20,22,285,0.5,0,Å~,Å~
2019-9-9,2:30,22.1,288,0.5,0,Å~,Å~
2019-9-9,2:40,22.1,282,0.4,0,Å~,Å~
2019-9-9,2:50,22.2,281,0.3,0,Å~,Å~
2019-9-9,3:00,22.2,306,0.2,0,Å~,Å~
2019-9-9,3:10,22.2,46,0.5,0,Å~,Å~
2019-9-9,3:20,22.2,276,0.1,0,Å~,Å~
2019-9-9,3:30,22.3,279,0.2,0,Å~,Å~
2019-9-9,3:40,22.3,12,0.1,0,Å~,Å~
2019-9-9,3:50,22.3,278,0.2,0,Å~,Å~
2019-9-9,4:00,22.4,297,0.2,0,Å~,Å~
2019-9-9,4:10,22.5,295,0.3,0,Å~,Å~
2019-9-9,4:20,22.6,309,0.4,0,Å~,Å~
2019-9-9,4:30,22.6,291,0.3,0,Å~,Å~
2019-9-9,4:40,22.5,290,0.3,0,Å~,Å~
2019-9-9,4:50,22.6,297,0.3,0,Å~,Å~
2019-9-9,5:00,22.6,329,0.3,0,Å~,Å~
2019-9-9,5:10,22.6,307,0.3,0,Å~,Å~
2019-9-9,5:20,22.6,352,0.4,0,Å~,Å~
2019-9-9,5:30,22.7,346,0.3,0,Å~,Å~
2019-9-9,5:40,22.8,351,0.3,0,Å~,Å~
2019-9-9,5:50,22.9,3,0.2,0,Å~,Å~
2019-9-9,6:00,23,7,0.3,0,Å~,Å~
2019-9-9,6:10,23.2,338,0.2,0,Å~,Å~
2019-9-9,6:20,23.6,297,0.2,0,Å~,Å~
2019-9-9,6:30,23.7,344,0.3,0,Å~,Å~
2019-9-9,6:40,23.9,299,0.3,0,Å~,Å~
2019-9-9,6:50,24.3,317,0.3,0,Å~,Å~
2019-9-9,7:00,24.5,345,0.4,0,Å~,Å~
2019-9-9,7:10,24.7,1,0.6,0,Å~,Å~
2019-9-9,7:20,24.9,348,0.4,0,Å~,Å~
2019-9-9,7:30,24.9,0,0.5,0,Å~,Å~
2019-9-9,7:40,25.1,352,0.4,0,Å~,Å~
2019-9-9,7:50,25,299,0.3,0,Å~,Å~
2019-9-9,8:00,24.8,353,0.3,0,Å~,Å~
2019-9-9,8:10,25,292,0.4,0,Å~,Å~
2019-9-9,8:20,25.3,306,0.2,0,Å~,Å~
2019-9-9,8:30,25.8,297,0.3,0,Å~,Å~
2019-9-9,8:40,26.3,342,0.3,0,Å~,Å~
2019-9-9,8:50,27.2,345,0.3,0,Å~,Å~
2019-9-9,9:00,27.4,357,0.5,0,Å~,Å~
2019-9-9,9:10,27.6,354,0.5,0,Å~,Å~
2019-9-9,9:20,27.9,7,0.6,0,Å~,Å~
2019-9-9,9:30,28.7,359,0.5,0,Å~,Å~
2019-9-9,9:40,28.6,4,0.7,0,Å~,Å~
2019-9-9,9:50,28.8,359,0.7,0,Å~,Å~
2019-9-9,10:00,28,11,0.7,0,Å~,Å~
2019-9-9,10:10,28.2,8,0.6,0,Å~,Å~
2019-9-9,10:20,28,348,0.4,0,Å~,Å~
2019-9-9,10:30,28,288,0.3,0,Å~,Å~
2019-9-9,10:40,29.2,286,0.3,0,Å~,Å~
2019-9-9,10:50,29.1,305,0.3,0,Å~,Å~
2019-9-9,11:00,29.3,296,0.5,0,Å~,Å~
2019-9-9,11:10,29.5,336,0.5,0,Å~,Å~
2019-9-9,11:20,29.6,352,0.5,0,Å~,Å~
2019-9-9,11:30,29.7,13,0.7,0,Å~,Å~
2019-9-9,11:40,30.3,8,0.5,0,Å~,Å~
2019-9-9,11:50,31,346,0.4,0,Å~,Å~
2019-9-9,12:00,31.3,0,0.4,0,Å~,Å~
2019-9-9,12:10,32,346,0.3,0,Å~,Å~
2019-9-9,12:20,31.2,317,0.2,0,Å~,Å~
2019-9-9,12:30,32.2,350,0.3,0,Å~,Å~
2019-9-9,12:40,30.8,295,1.1,0,Å~,Å~
2019-9-9,12:50,30.9,299,1.6,0,Å~,Å~
2019-9-9,13:00,31,5,2,0,Å~,Å~
2019-9-9,13:10,30.7,18,2.3,0,Å~,Å~
2019-9-9,13:20,30.3,7,1.8,0,Å~,Å~
2019-9-9,13:30,30.3,28,2.3,0,Å~,Å~
2019-9-9,13:40,30,28,1.8,0,Å~,Å~
2019-9-9,13:50,29.7,22,1.9,0,Å~,Å~
2019-9-9,14:00,29.5,31,2.2,0,Å~,Å~
2019-9-9,14:10,29.6,13,1.7,0,Å~,Å~
2019-9-9,14:20,29.1,12,1.6,0,Å~,Å~
2019-9-9,14:30,29.1,19,2.1,0,Å~,Å~
2019-9-9,14:40,28.8,4,1.8,0,Å~,Å~
2019-9-9,14:50,28.2,7,1.5,0,Å~,Å~
2019-9-9,15:00,27.9,8,1.6,0,Å~,Å~
2019-9-9,15:10,27.9,25,1.7,0,Å~,Å~
2019-9-9,15:20,28.1,13,1.4,0,Å~,Å~
2019-9-9,15:30,27.9,0,1.2,0,Å~,Å~
2019-9-9,15:40,27.5,40,1.3,0,Å~,Å~
2019-9-9,15:50,27.5,36,1.2,0,Å~,Å~
2019-9-9,16:00,27,35,1.2,0,Å~,Å~
2019-9-9,16:10,27,26,1.2,0,Å~,Å~
2019-9-9,16:20,27.2,31,1,0,Å~,Å~
2019-9-9,16:30,27,38,0.5,0,Å~,Å~
2019-9-9,16:40,26.5,38,1.2,0,Å~,Å~
2019-9-9,16:50,26.4,37,1.1,0,Å~,Å~
2019-9-9,17:00,26.5,36,1.5,0,Å~,Å~
2019-9-9,17:10,26.4,37,1.2,0,Å~,Å~
2019-9-9,17:20,26.3,38,0.9,0,Å~,Å~
2019-9-9,17:30,26.4,35,0.6,0,Å~,Å~
2019-9-9,17:40,26.3,30,0.3,0,Å~,Å~
2019-9-9,17:50,26.3,35,0.6,0,Å~,Å~
2019-9-9,18:00,26.2,19,0.1,0,Å~,Å~
2019-9-9,18:10,26.1,322,0.1,0,Å~,Å~
2019-9-9,18:20,25.9,31,0.1,0,Å~,Å~
2019-9-9,18:30,26.1,19,0.3,0,Å~,Å~
2019-9-9,18:40,25.7,42,0.2,0,Å~,Å~
2019-9-9,18:50,25.9,36,0.5,0,Å~,Å~
2019-9-9,19:00,25.7,34,0.5,0,Å~,Å~
2019-9-9,19:10,25.6,9,0.1,0,Å~,Å~
2019-9-9,19:20,25.5,332,0.2,0,Å~,Å~
2019-9-9,19:30,25.5,343,0.2,0,Å~,Å~
2019-9-9,19:40,25,257,0.3,0,Å~,Å~
2019-9-9,19:50,25,353,0.1,0,Å~,Å~
2019-9-9,20:00,25.1,0,0.1,0,Å~,Å~
2019-9-9,20:10,24.9,313,0.2,0,Å~,Å~
2019-9-9,20:20,24.4,252,0.5,0,Å~,Å~
2019-9-9,20:30,24.2,237,0.7,0,Å~,Å~
2019-9-9,20:40,24.2,248,0.5,0,Å~,Å~
2019-9-9,20:50,24.2,230,0.7,0,Å~,Å~
2019-9-9,21:00,24.3,351,0.1,0,Å~,Å~
2019-9-9,21:10,23.9,240,0.8,0,Å~,Å~
2019-9-9,21:20,23.7,254,0.2,0,Å~,Å~
2019-9-9,21:30,23.6,307,0.1,0,Å~,Å~
2019-9-9,21:40,23.7,260,0.2,0,Å~,Å~
2019-9-9,21:50,23.6,264,0.2,0,Å~,Å~
2019-9-9,22:00,23.4,249,0.3,0,Å~,Å~
2019-9-9,22:10,23.4,248,0.3,0,Å~,Å~
2019-9-9,22:20,23.3,255,0.1,0,Å~,Å~
2019-9-9,22:30,23.5,281,0.2,0,Å~,Å~
2019-9-9,22:40,23.3,239,0.6,0,Å~,Å~
2019-9-9,22:50,23,242,0.5,0,Å~,Å~
2019-9-9,23:00,23.1,308,0.1,0,Å~,Å~
2019-9-9,23:10,22.8,244,0.4,0,Å~,Å~
2019-9-9,23:20,22.6,232,0.8,0,Å~,Å~
2019-9-9,23:30,22.7,250,0.2,0,Å~,Å~
2019-9-9,23:40,22.6,233,0.6,0,Å~,Å~
2019-9-9,23:50,22.5,8,0.2,0,Å~,Å~
2019-9-10,0:00,22.7,338,0.1,0,Å~,Å~
2019-9-10,0:10,22.7,348,0.2,0,Å~,Å~
2019-9-10,0:20,22.8,262,0.4,0,Å~,Å~
2019-9-10,0:30,22.2,250,0.4,0,Å~,Å~
2019-9-10,0:40,22.3,252,0.5,0,Å~,Å~
2019-9-10,0:50,22.3,233,0.6,0,Å~,Å~
2019-9-10,1:00,22.2,279,0.1,0,Å~,Å~
2019-9-10,1:10,22.2,357,0.2,0,Å~,Å~
2019-9-10,1:20,22.2,357,0.2,0,Å~,Å~
2019-9-10,1:30,22.3,3,0.2,0,Å~,Å~
2019-9-10,1:40,22.2,347,0.1,0,Å~,Å~
2019-9-10,1:50,22.4,276,0.2,0,Å~,Å~
2019-9-10,2:00,22,245,0.5,0,Å~,Å~
2019-9-10,2:10,21.9,249,0.2,0,Å~,Å~
2019-9-10,2:20,21.9,287,0.1,0,Å~,Å~
2019-9-10,2:30,22,335,0.2,0,Å~,Å~
2019-9-10,2:40,21.5,253,0.3,0,Å~,Å~
